IES.PADRE,MUNICIPIO,Programa.Académico,Nivel.de.Formación,Metodología,Sexo,Año,Graduados
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2007,4
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2009,4
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,UNIVERSITARIA,PRESENCIAL,MUJER,2011,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA INDUSTRIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2011,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,ESPECIALIZACION,PRESENCIAL,MUJER,2010,2
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA INDUSTRIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2012,3
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN COMERCIO EXTERIOR Y NEGOCIOS INTERNACIONALES,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2012,7
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN DESARROLLO AMBIENTAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2011,3
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN LENGUAS MODERNAS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2012,4
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2003,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA AUTOMOTRIZ,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2004,1
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN MECANICA INDUSTRIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2015,1
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2011,1
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2010,2
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN DISEÑO DE MODAS CON ENFOQUE INDUSTRIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2012,2
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA AUTOMOTRIZ,TECNOLOGICA,PRESENCIAL,MUJER,2012,2
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,UNIVERSITARIA,PRESENCIAL,MUJER,2007,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN TECNOLOGIA DE PLASTICOS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2008,2
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,MUJER,2015,3
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2015,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN TECNOLOGIA DE PLASTICOS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2007,3
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,UNIVERSITARIA,PRESENCIAL,MUJER,2012,4
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,UNIVERSITARIA,PRESENCIAL,HOMBRE,2013,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN DESARROLLO EMPRESARIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2014,1
5802,BOGOTÁ D.C.,INGENIERIA INDUSTRIAL,UNIVERSITARIA,PRESENCIAL,MUJER,2001,3
5802,BOGOTÁ D.C.,INGENIERIA DE PLASTICOS,UNIVERSITARIA,PRESENCIAL,MUJER,2010,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN TECNOLOGIA DE PLASTICOS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2008,4
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN SISTEMAS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2012,2
5802,BOGOTÁ D.C.,ESPECIALIZACION EN TELECOMUNICACIONES INALAMBRICAS,ESPECIALIZACION,PRESENCIAL,HOMBRE,2014,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN PROCESAMIENTO DE PLASTICOS,TECNOLOGICA,PRESENCIAL,HOMBRE,2014,3
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA AUTOMOTRIZ,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2012,2
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN TECNOLOGIA DE PLASTICOS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2004,1
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN MERCADEO Y PUBLICIDAD,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2009,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,TECNOLOGICA,PRESENCIAL,MUJER,2012,6
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN COMERCIO EXTERIOR Y NEGOCIOS INTERNACIONALES,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2008,2
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA AUTOMOTRIZ,TECNOLOGICA,PRESENCIAL,MUJER,2014,2
5802,BOGOTÁ D.C.,TECNOLOGIA EN CREACION Y PRODUCCION DE MODA,TECNOLOGICA,PRESENCIAL,HOMBRE,2015,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN AUTOMATIZACION INDUSTRIAL,ESPECIALIZACION,PRESENCIAL,MUJER,2013,2
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA AUTOMOTRIZ,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2012,1
5802,BOGOTÁ D.C.,INGENIERIA DE PLASTICOS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2012,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA AUTOMOTRIZ,TECNOLOGICA,PRESENCIAL,MUJER,2013,2
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN COMERCIO EXTERIOR Y NEGOCIOS INTERNACIONALES,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2003,3
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA INDUSTRIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2009,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA AUTOMOTRIZ,TECNOLOGICA,PRESENCIAL,MUJER,2011,2
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN CIENCIAS DE LA COMPUTACION,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2011,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN DESARROLLO EMPRESARIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2012,2
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,UNIVERSITARIA,PRESENCIAL,MUJER,2007,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN SISTEMAS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2012,1
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,UNIVERSITARIA,PRESENCIAL,MUJER,2012,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN TECNOLOGIA DE PLASTICOS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2010,1
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,UNIVERSITARIA,PRESENCIAL,MUJER,2003,1
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2003,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN DESARROLLO EMPRESARIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2015,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA AUTOMOTRIZ,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2004,2
5802,BOGOTÁ D.C.,INGENIERIA DE PLASTICOS,UNIVERSITARIA,PRESENCIAL,MUJER,2010,2
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,UNIVERSITARIA,PRESENCIAL,MUJER,2002,1
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,UNIVERSITARIA,PRESENCIAL,MUJER,2002,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA INDUSTRIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2002,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN PROCESAMIENTO DE PLASTICOS,TECNOLOGICA,PRESENCIAL,MUJER,2014,2
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN GESTION CONTABLE,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2009,2
5802,BOGOTÁ D.C.,INGENIERIA DE PLASTICOS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2014,1
5802,BOGOTÁ D.C.,DISEÑO DE MODAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2013,1
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN COMERCIO EXTERIOR Y NEGOCIOS INTERNACIONALES,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2015,1
5802,BOGOTÁ D.C.,INGENIERIA DE PLASTICOS,UNIVERSITARIA,PRESENCIAL,MUJER,2014,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN PROCESAMIENTO DE PLASTICOS,TECNOLOGICA,PRESENCIAL,MUJER,2015,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA AUTOMOTRIZ,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2008,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN ELECTROMEDICINA,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2007,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA INDUSTRIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2007,1
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN LENGUAS MODERNAS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2010,1
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,UNIVERSITARIA,PRESENCIAL,MUJER,2008,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN SISTEMAS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2013,2
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN DISEÑO DE MODAS CON ENFOQUE INDUSTRIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2003,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN TELECOMUNICACIONES INALAMBRICAS,ESPECIALIZACION,PRESENCIAL,MUJER,2011,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MERCADOTECNIA,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2007,1
5802,BOGOTÁ D.C.,INGENIERIA DE PLASTICOS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2014,1
5802,BOGOTÁ D.C.,DISEÑO DE MODAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2013,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION CONTABLE,TECNOLOGICA,PRESENCIAL,HOMBRE,2013,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,MUJER,2012,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN GESTION CONTABLE,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2013,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN ELECTRONICA INDUSTRIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2009,1
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN ELECTROMEDICINA,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2015,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN DESARROLLO AMBIENTAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2003,1
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,UNIVERSITARIA,PRESENCIAL,MUJER,2012,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,MUJER,2015,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN COMERCIO EXTERIOR Y NEGOCIOS INTERNACIONALES,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2008,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA AUTOMOTRIZ,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2002,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN TECNOLOGIA DE PLASTICOS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2001,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN GESTION CONTABLE,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2011,2
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN MERCADEO Y PUBLICIDAD,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2007,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN ELECTRONICA INDUSTRIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2007,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN TECNOLOGIA DE PLASTICOS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2012,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA AUTOMOTRIZ,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2008,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MERCADOTECNIA,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2007,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN ELECTRONICA INDUSTRIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2011,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN TELECOMUNICACIONES INALAMBRICAS,ESPECIALIZACION,PRESENCIAL,HOMBRE,2014,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN TELECOMUNICACIONES,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2011,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN DESARROLLO EMPRESARIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2014,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN DISEÑO DE MODAS CON ENFOQUE INDUSTRIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2014,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN DISEÑO DE MODAS CON ENFOQUE INDUSTRIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2008,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN DISEÑO DE MODAS CON ENFOQUE INDUSTRIAL,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2009,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN SISTEMAS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2011,1
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2014,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA AUTOMOTRIZ,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2010,1
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,UNIVERSITARIA,PRESENCIAL,MUJER,2007,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN ELECTROMEDICINA,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2014,1
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA AUTOMOTRIZ,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2016,3
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE COMERCIO EXTERIOR,TECNOLOGICA,PRESENCIAL,MUJER,2016,77
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE COMERCIO EXTERIOR,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,53
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE COMERCIO EXTERIOR,TECNOLOGICA,PRESENCIAL,MUJER,2016,97
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE COMERCIO EXTERIOR,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,63
5802,BOGOTÁ D.C.,INGENIERIA MECATRONICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,6
5802,BOGOTÁ D.C.,INGENIERIA MECATRONICA,UNIVERSITARIA,PRESENCIAL,MUJER,2016,3
5802,BOGOTÁ D.C.,INGENIERIA MECATRONICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,3
5802,BOGOTÁ D.C.,INGENIERIA MECATRONICA,UNIVERSITARIA,PRESENCIAL,MUJER,2016,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN AUTOMATIZACION Y ROBOTICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,9
5802,BOGOTÁ D.C.,TECNOLOGIA EN AUTOMATIZACION Y ROBOTICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,4
5802,BOGOTÁ D.C.,TECNOLOGIA EN AUTOMATIZACION Y ROBOTICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,MUJER,2016,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN PROCESAMIENTO DE PLASTICOS,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,3
5802,BOGOTÁ D.C.,TECNOLOGIA EN PROCESAMIENTO DE PLASTICOS,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN CREACION Y PRODUCCION DE MODA,TECNOLOGICA,PRESENCIAL,MUJER,2016,21
5802,BOGOTÁ D.C.,TECNOLOGIA EN CREACION Y PRODUCCION DE MODA,TECNOLOGICA,PRESENCIAL,MUJER,2016,18
5802,BOGOTÁ D.C.,TECNOLOGIA EN CREACION Y PRODUCCION DE MODA,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,4
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2016,72
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2016,82
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,57
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,50
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,MUJER,2016,72
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,HOMBRE,2016,42
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,HOMBRE,2016,53
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,MUJER,2016,88
5802,BOGOTÁ D.C.,ESPECIALIZACION EN EDUCACION PARA LA SOSTENIBILIDAD AMBIENTAL,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,MUJER,2016,17
5802,BOGOTÁ D.C.,ESPECIALIZACION EN EDUCACION PARA LA SOSTENIBILIDAD AMBIENTAL,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,HOMBRE,2016,10
5802,BOGOTÁ D.C.,ESPECIALIZACION EN EDUCACION PARA LA SOSTENIBILIDAD AMBIENTAL,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,MUJER,2016,2
5802,BOGOTÁ D.C.,ESPECIALIZACION EN EDUCACION PARA LA SOSTENIBILIDAD AMBIENTAL,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,HOMBRE,2016,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN MERCADEO Y DISEÑO PUBLICITARIO,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,14
5802,BOGOTÁ D.C.,TECNOLOGIA EN MERCADEO Y DISEÑO PUBLICITARIO,TECNOLOGICA,PRESENCIAL,MUJER,2016,39
5802,BOGOTÁ D.C.,TECNOLOGIA EN MERCADEO Y DISEÑO PUBLICITARIO,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,29
5802,BOGOTÁ D.C.,TECNOLOGIA EN MERCADEO Y DISEÑO PUBLICITARIO,TECNOLOGICA,PRESENCIAL,MUJER,2016,20
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,UNIVERSITARIA,PRESENCIAL,MUJER,2016,37
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,UNIVERSITARIA,PRESENCIAL,MUJER,2016,51
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,16
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,14
5802,BOGOTÁ D.C.,CONTADURIA PUBLICA,UNIVERSITARIA,PRESENCIAL,MUJER,2016,20
5802,BOGOTÁ D.C.,CONTADURIA PUBLICA,UNIVERSITARIA,PRESENCIAL,MUJER,2016,21
5802,BOGOTÁ D.C.,CONTADURIA PUBLICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,8
5802,BOGOTÁ D.C.,CONTADURIA PUBLICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,2
5802,BOGOTÁ D.C.,ESPECIALIZACION EN PRODUCCION Y LOGISTICA INTERNACIONAL,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2016,14
5802,BOGOTÁ D.C.,ESPECIALIZACION EN PRODUCCION Y LOGISTICA INTERNACIONAL,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,28
5802,BOGOTÁ D.C.,ESPECIALIZACION EN PRODUCCION Y LOGISTICA INTERNACIONAL,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,8
5802,BOGOTÁ D.C.,ESPECIALIZACION EN PRODUCCION Y LOGISTICA INTERNACIONAL,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2016,5
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,77
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,45
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2016,5
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2016,2
5802,BOGOTÁ D.C.,ESPECIALIZACION EN AUTOMATIZACION INDUSTRIAL,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,8
5802,BOGOTÁ D.C.,ESPECIALIZACION EN AUTOMATIZACION INDUSTRIAL,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE INGENIERIA HOSPITALARIA,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2016,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE INGENIERIA HOSPITALARIA,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2016,15
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE INGENIERIA HOSPITALARIA,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,7
5802,BOGOTÁ D.C.,ESPECIALIZACION EN TELECOMUNICACIONES INALAMBRICAS,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,11
5802,BOGOTÁ D.C.,ESPECIALIZACION EN TELECOMUNICACIONES INALAMBRICAS,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,5
5802,BOGOTÁ D.C.,ESPECIALIZACION EN TELECOMUNICACIONES INALAMBRICAS,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2016,2
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,60
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,UNIVERSITARIA,PRESENCIAL,MUJER,2016,13
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,49
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,UNIVERSITARIA,PRESENCIAL,MUJER,2016,4
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,75
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,UNIVERSITARIA,PRESENCIAL,MUJER,2016,13
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,UNIVERSITARIA,PRESENCIAL,MUJER,2016,21
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,35
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,UNIVERSITARIA,PRESENCIAL,MUJER,2016,21
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,23
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,UNIVERSITARIA,PRESENCIAL,MUJER,2016,19
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,21
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,UNIVERSITARIA,PRESENCIAL,MUJER,2016,59
